sample_index,timestamp_ms,ir,red
1218,18316,163051,84993
1219,18336,163081,84991
1220,18355,163140,85012
1221,18374,163182,85035
1222,18393,163211,85064
1223,18412,163173,85037
1224,18431,163125,85026
1225,18450,163125,85022
1226,18470,163213,84995
1227,18489,163265,85001
1228,18508,163257,85030
1229,18527,163190,85058
1230,18546,163079,85028
1231,18565,163044,84993
1232,18584,163000,84973
1233,18604,162999,84935
1234,18623,162948,84957
1235,18642,162956,84974
1236,18661,163031,85032
1237,18680,163073,85020
1238,18699,163082,85015
1239,18718,163042,84982
1240,18738,163009,84974
1241,18757,163000,84949
1242,18776,163046,84988
1243,18795,163093,85038
1244,18814,163073,85032
1245,18833,163095,85018
1246,18852,163052,84997
1247,18872,163050,84961
1248,18891,163016,84976
1249,18910,163059,84998
1250,18929,163101,85010
1251,18948,163065,85003
1252,18967,162969,84996
1253,18986,162858,84948
1254,19006,162847,84928
1255,19025,162855,84919
1256,19044,162861,84936
1257,19063,162831,84943
1258,19082,162752,84959
1259,19101,162771,84972
1260,19120,162814,84943
1261,19140,162882,84949
1262,19159,162921,84942
1263,19178,162973,84969
1264,19197,163015,84998
